x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
0.0,0.0,0.0,0.10445509015277586,-0.2143598825779853,0.010846594557903808,0.15328468205774384,-0.21667811483847083,0.01000938503761495,0.20596273417309022,-0.216740477485192,0.009480203734801584,0.010679693370436104,-0.18690445700068473,0.20149947919980432,-0.004714688187667588,-0.17735972775280168,0.20126390700539798,-0.019807169649649896,-0.1679606315065103,0.19938906234876833,0.34538290214489653,-0.062454208063778605,0.5107118660075451,0.04361077561649351,-0.05156273402889914,1.422627421216241,0.10938354163238373,0.22727579952607993,0.1968686020835973,-0.007261463326888593,0.22313931761205855,0.45925709505779627,0.798074436127222,1.229468765776533,0.46394222407187347,-0.20192556387277805,1.4201625646404155,2.420396537214909,0.9134136105214797,2.8086319275483027,-0.2021980850341724,-0.3808625619188085,2.848867730448454,2.570173635812597,0.5774707188448563,3.89982396070216,-1.529313237661343,-0.8283967410650639,3.545751923193732,0.6861625037196796,0.5378340299265004,4.2460318161246375,-2.009874386128961,-1.0117926683516598,3.7352979609757626,0.37896230358244565,0.4118272381656514,4.0895578073798085,-2.0394930385442613,-1.0273328631502185,3.631647276870145,0.0076466337778804735,0.42025664932708723,3.9789927999981254,-1.559339950863281,-0.9591922991864198,3.5886415631179376,0.47451052982475556,0.6782581283671999,4.029465088903721,1.5596432027508775,-0.015221712727008596,3.9659384596029734,2.9661604237631964,0.6241215833695763,6.133051247496257,1.8689933371099383,-0.07162620334224133,6.117739595576434,3.9213019446151205,0.68066575910391,7.958491710724555,4.1530759654539775,0.007456662015903196,7.884913880969894,5.871218430937785,0.753712244689397,8.265793205102995,4.30621825880967,0.04102110362779377,8.15902835391631,6.031549190880707,0.5201111424926999,8.507982328660882,3.0145079668281185,-0.04070208083965356,8.506847544777191,4.776232009232555
0.0,0.0,0.0,0.10071995720507637,-0.20811878365987765,0.015117317584205661,0.1491918025884154,-0.21285627827943218,0.014185637935703474,0.2018184599412885,-0.21332851427995903,0.013880783562223354,0.0084128636293778,-0.18973148851994462,0.21597797264995025,-0.00864150440948789,-0.1848530978483443,0.21573996282290106,-0.026025951178977443,-0.17936932260529412,0.21424433861825656,0.3419599433605078,-0.06266342906036927,0.5373825873740201,0.035956420238510714,-0.06717660707532408,1.4949933254549257,0.102715924551065,0.22925931738205046,0.2008682223728877,-0.012648213367792208,0.221664623794028,0.47094721605076295,0.7911758352099955,1.2169410025709024,0.462253281013212,-0.2088241647900045,1.3956260244016827,2.8083672706038403,0.9050133589997174,2.7984026135316786,-0.2827517107068928,-0.38066149435217633,2.8407935871035788,3.229103106541739,0.5353579723652754,3.7843157109367946,-1.8434268298154064,-0.8346941573722417,3.4410677037961395,1.3472796701951337,0.45695310305537234,4.049049302987951,-2.3564884523793865,-1.0168599603148794,3.6122243360633894,1.095154292888299,0.34265397352991994,3.8786270598615435,-2.355489207488535,-1.0335183059465882,3.5070567841719322,0.6772019197177178,0.3549760719946395,3.7971268015821438,-1.8545788784566153,-0.9654655128084781,3.465251736381685,1.1196942591705403,0.6349055374851064,4.010884490281506,1.5066149074869675,-0.04118002425502113,3.9668103313921987,3.0136139458984386,0.5838867527261674,6.1372080708573815,1.1062267046305254,-0.07882539537828517,6.139257009353372,3.361249369616289,0.6429704851598801,8.003580597496555,3.36739627519125,0.0007713248066598069,8.030906503938333,4.870964620857192,0.7203577318330125,8.290584774469924,3.515408298561257,0.03612326134361862,8.305506783460245,4.966362779226877,0.47517373726417705,8.550541233626014,2.2528377841664593,-0.08093234989570629,8.625889991893972,3.680611892455593
0.0,0.0,0.0,0.09758688048233563,-0.20547531802636457,0.01895672434375927,0.14572135042157883,-0.2108861713708348,0.01792128966839065,0.19799683838390755,-0.21121876444734958,0.01803389566666895,0.006448089715811288,-0.1925047285510797,0.243068425169981,-0.011666341760826301,-0.19006487186518414,0.24282915994483928,-0.031325367194647666,-0.18648688383349013,0.24177372644417644,0.3383763404167611,-0.0626633462611025,0.5565211845214137,0.029271253616454242,-0.07530116249027535,1.5898016621005686,0.0966723396067186,0.23112624375577218,0.20762474132150074,-0.016725143712279244,0.2215788766281476,0.5019829465872815,0.7847634535340807,1.2146459505261493,0.4397543495643319,-0.2152365464659193,1.3618437907971532,2.9714610457115493,0.897486922389784,2.818192480946164,-0.332607850421759,-0.3865704464926925,2.837442161055044,3.3385964175797964,0.5081786186973521,3.6438949712143036,-1.8401515514584188,-0.8485665526673568,3.281592648792161,1.2546499971353033,0.4042261661747436,3.884529485295098,-2.350321584714123,-1.028911094591561,3.4059172380144878,0.9619376411403583,0.3173051456797312,3.6783293449790158,-2.373479503726448,-1.0481697831803032,3.283168772428863,0.5580998305324768,0.33826643696244146,3.5931837156952584,-1.860962941636221,-0.9803694413625433,3.249318148159225,1.0225218302492503,0.5825731677742892,4.0075813564824845,1.4352382184397818,-0.06616710441873144,3.9778331939421214,2.97867963070998,0.5620295096179936,6.152487439476528,0.9150458009133158,-0.06973230040902102,6.157080322849505,2.88838687132972,0.6376063315920543,8.049754014448881,3.2233010277234166,0.011822909140832448,8.15095815993511,4.31324754618017,0.7147571151676496,8.327009080187363,3.3673651781895333,0.05218810570766474,8.44110111730374,4.39276431690679,0.47029940223331024,8.612079903054344,2.035669470135628,-0.08617655971919487,8.741385460962112,3.006393768582242
0.0,0.0,0.0,0.09651244523125228,-0.206864119771645,0.016293929364471948,0.1449681734940319,-0.21199789566018035,0.01534305531552753,0.1976198740300649,-0.2130493394348054,0.015381722015112325,0.0058924056423609854,-0.19947769094814377,0.2487421522937885,-0.012806846583606481,-0.19936713686341542,0.24847112232909319,-0.03327369342862164,-0.1980079932963198,0.24751207925910973,0.34026368873778823,-0.06608157112421705,0.5605420671907426,0.027620367802003262,-0.0869644934408207,1.661136799152455,0.09532485110597654,0.23247690526985362,0.20737078060986644,-0.01774692590661611,0.22155274573504488,0.5263959223151514,0.787772827149324,1.2226306934445965,0.4293027504549237,-0.2122271728506761,1.3427846486304365,3.1735012024798968,0.9008952520923585,2.8279631399248015,-0.4575757322710459,-0.3913915945493387,2.8309119749860945,3.8091320941594042,0.5067069478068539,3.388317682699248,-2.2274771013263583,-0.8575424389719668,3.1244662906254494,1.8664307196217707,0.3890821215347013,3.614424203829056,-2.7860812951928398,-1.0396513389207016,3.215572296199263,1.6229943691845647,0.31863938237844136,3.4033592103715344,-2.7886670626523977,-1.0618433014753614,3.084381448988276,1.1781397541596654,0.33984180418457194,3.307228349189706,-2.2455404406478867,-0.9931202320147202,3.0582667225306683,1.6213998670446443,0.5314235009301792,4.039107645187103,1.3580267711526814,-0.08182037012563591,4.01445644423209,3.09240251997961,0.5073978654529558,6.1875612676577925,0.8351450709216254,-0.06489778920875952,6.1938154701652826,3.1193483081775892,0.6165112979376308,8.102536644413043,3.3496552491587726,0.0151987359438378,8.232193167939098,4.807918540700604,0.7007190190784763,8.382316538310167,3.5182458715583005,0.061655050923861816,8.539277197757114,4.915838388444575,0.4364657111695569,8.662040519796625,2.2457004712027486,-0.1204467692066392,8.801015536388814,3.568622953569463
0.0,0.0,0.0,0.09461858656149523,-0.20807312207962547,0.06270282086547832,0.14387051526109174,-0.2129659619816193,0.061186821994917526,0.19709916293982094,-0.21382360710089354,0.06055051052473381,0.003988195538715172,-0.20049968576086857,0.2829507509859822,-0.016125477051435026,-0.20108171128255106,0.2823905855777901,-0.037196258277240886,-0.2006696481432566,0.28149923945021815,0.34033099855176746,-0.06671233001484667,0.8391809744145589,0.023149131515907785,-0.08919855358915739,1.879732942280192,0.09257794496716429,0.2341924965160444,0.3074129466522147,-0.02042445053693904,0.22273834354990027,0.6014507828653144,0.7868088788494294,1.2311876417491734,0.8840758181602892,-0.21319112115057065,1.2948858264489156,3.442284154150234,0.9058073213163431,2.8576416580896082,-0.14064177649855633,-0.3937614879450583,2.834203244405177,4.042178815728351,0.4987202725227482,3.1542932352057127,-2.26007906074379,-0.8674375392798914,2.9468440371986264,2.1272185738097624,0.37570758454854314,3.3500709542850378,-2.8455118454489976,-1.052478117115558,2.9677608867919374,1.9050840248112288,0.32073122079625466,3.100479100820665,-2.7886795580613724,-1.0708921658818278,2.8424558015830366,1.4652711109491843,0.33995281858838317,3.0290788694677975,-2.2659878494202514,-1.0040672562825055,2.831499877036862,1.8914219092987459,0.5303839182431755,4.0560804816511675,1.8186752771224803,-0.08396578892238749,4.02798841413985,3.557996156263378,0.4249496761970689,5.9026388800335186,0.8256748854621137,-0.12077913087832114,5.985927369772928,3.4324119902722496,0.508231607902431,7.905426044503548,2.9684224057054895,-0.05075462933445063,8.02413010410879,5.243601818032772,0.5910020129521173,8.197683374472852,3.1094336864348886,0.01048374609478181,8.326365847216023,5.360759274608568,0.35988122671670203,8.438939602328102,1.8922719033782984,-0.26044740365610397,8.593699004453999,4.082917232145297
0.0,0.0,0.0,0.09257132847900798,-0.2093224886964797,0.02889967098542951,0.14221978657018847,-0.21433200441275654,0.027927120258609082,0.1958258738436073,-0.215204148621435,0.026952370848909626,0.0029057426481999293,-0.2029959619356691,0.23139323388324223,-0.018487258541104286,-0.20444672618867668,0.2308725124880607,-0.040272724624313805,-0.20455427842617546,0.22932665520053544,0.3407205413596985,-0.06763185180584237,0.7582837667761794,0.02026434397807327,-0.09291175787810979,1.8323989389156425,0.09108208727561753,0.23584208546536864,0.24316882971256068,-0.022154844806885104,0.2244664666964588,0.5151994031308877,0.7890829165455101,1.2403744869968978,0.8430008503406035,-0.21091708345448992,1.2805202376849483,3.400043387342146,0.91353642933534,2.884770878005531,-0.25283717122591043,-0.4006111971956533,2.8098448957485354,4.130337004950518,0.49661631866097283,3.0690402914134287,-2.456112915557935,-0.8940308141741024,2.762518613224748,2.287704800439297,0.37540732890628536,3.172983757413455,-3.0179284266426865,-1.0777529387686973,2.765720994838042,2.0710617970971157,0.3474019721818978,2.9017289526042758,-2.9501650203112493,-1.0895772720685006,2.6440752000847225,1.659772788111282,0.3710187578797588,2.858532162974437,-2.4581173814493096,-1.0222306993662114,2.6438582633739927,2.0589836075365717,0.5146118051314693,4.085207389846445,1.7062602731167227,-0.10682722181943573,4.0486297350239004,3.432029642642575,0.4470448144705581,5.993273862625927,1.2017836631632488,-0.1237495678213966,6.020492823773918,3.5017974232536,0.5102822320955298,7.968244423178295,3.405214231414671,-0.05481591252760034,8.050162216990579,5.295430055958311,0.5904509736775518,8.258646457839431,3.542134459352125,0.0019253133077296713,8.353721169999778,5.416925607381565,0.33847018943302015,8.499192625324467,2.2444535017964156,-0.23700134101333262,8.613941151886296,4.124439221351116
0.0,0.0,0.0,0.09073034271710191,-0.20896783411769643,0.03156643303047611,0.14025014461599664,-0.21357711545374752,0.030242900130108778,0.19423744030598372,-0.21447838789203708,0.029982317615049554,0.0015443346113068724,-0.2036406734999626,0.24612091539644856,-0.020084196619361575,-0.20508537362021742,0.24567602732101831,-0.04199320076714908,-0.20507624958257528,0.24431216617427276,0.3390070857276329,-0.0677764537785377,0.718080375472397,0.01738548876557245,-0.09243672023693301,1.786468732835404,0.0899544345560152,0.2347255398236871,0.25056486917042425,-0.023214288972870586,0.22357341109446482,0.53617717421255,0.7847805577706691,1.2321750063412062,0.7946677299211866,-0.21521944222933087,1.280902841772764,3.265856619398069,0.9186644963622462,2.8710791729242358,-0.5703680454304082,-0.4202404001437948,2.7990594941998492,3.868963673556532,0.4863205128439078,2.935168238130083,-3.068298896173926,-0.9311595009516371,2.6309622392578143,1.3354754444774937,0.3631259317923442,2.953638574971305,-3.6543475126960985,-1.098939056902973,2.587118683656841,1.035866865692341,0.3582000463501112,2.71851321981814,-3.5808628784878915,-1.098666613138979,2.4539285368875716,0.7419101720246057,0.3803681731669352,2.6941232073547043,-3.07492988177072,-1.0344359428689258,2.4628106050514322,1.1379194092003146,0.5098360775397215,4.090118849714327,1.670457187278172,-0.1485258292381611,4.044077495926117,3.38367965138877,0.4571823511915081,6.142819291135267,1.6838767306018398,-0.1281784953732005,6.093880142991918,4.1377499758213006,0.5120367954190032,8.061903675709804,4.092651135121523,-0.08135137946325112,8.076158342198857,6.332131393441276,0.5870677715267982,8.34903860015365,4.254335651447164,-0.04173973500145072,8.374848677835706,6.502395059881059,0.33432316976366916,8.581296452756645,2.8568110940998497,-0.22524201509845748,8.629484510121294,5.13762990348593
0.0,0.0,0.0,0.08930753540064008,-0.20834791432256225,0.018489877199409154,0.13858463679642974,-0.21290682779728887,0.01723095322455051,0.19247124155781195,-0.21379105901929496,0.017458789711472023,0.0007122619886667725,-0.20308383600213206,0.2389795473078262,-0.02113001438172329,-0.2044832470120573,0.23849603169620442,-0.04302579229137448,-0.20438789052711573,0.23717614508307205,0.33699236547592987,-0.06880479927004975,0.6170470826283959,0.016029716283521036,-0.09196496049530051,1.6929381971691861,0.08870591605098951,0.2339622311888861,0.2338042742634485,-0.023887163433918047,0.22320842179740058,0.5273155384302103,0.7821615677334036,1.2215686178168497,0.6909449008756601,-0.21783843226659635,1.279608689013932,3.1118912357381547,0.9217671012483875,2.863476628289321,-0.7820027009178425,-0.41230415297509504,2.7932560399871234,3.2725140937430677,0.47948625419891544,2.6888985579879345,-3.232755352929091,-0.9294716868580384,2.481595015549112,0.8087292674711187,0.3634286770798132,2.6906924973554043,-3.7749614252082146,-1.1021883039447922,2.444958471704874,0.5138018503161595,0.3605577917621824,2.4794232898023703,-3.6757317199889576,-1.1053123206947775,2.2709980348193115,0.23647316397366486,0.3814590597668607,2.457691110136922,-3.226708587124436,-1.037230338138827,2.278056962397335,0.6180767142921355,0.5052022967810453,4.078951893927193,1.6669296249123549,-0.15956925073641956,4.031934959598149,3.315252997678506,0.4796787869490456,6.1928617663988135,1.674924829427448,-0.10440170265919028,6.171633665861778,4.112005108487109,0.5413606023763783,8.0849069428074,3.9779627341761463,-0.060310792989260203,8.093348539417077,6.170260277709384,0.6114195941926445,8.361776316615558,4.132477090331526,-0.03281591521571038,8.379670579740132,6.3327389931046705,0.3631728159770882,8.611925493101305,2.7822184358661217,-0.15518176056095817,8.637760549311587,5.0021400615704446
0.0,0.0,0.0,0.08759467811792607,-0.20806310450842666,-0.010676376203406565,0.13490930518585975,-0.2125569444132762,-0.011896704119253709,0.18808613926107814,-0.21362452774051663,-0.010596565346089557,-0.0005742400232808814,-0.2030120364183638,0.2292384994545353,-0.023136642702898745,-0.20431742352454882,0.22882207137588126,-0.04361672401224563,-0.20420340801409595,0.22762979489514554,0.3366143257050321,-0.07230736989020488,0.5634892655301794,0.01667485889223254,-0.09148550265638042,1.6428585389654342,0.0867534970185849,0.23157581741881914,0.19529336733770525,-0.023184601608089238,0.22207416292707857,0.5125386295408034,0.7821934557268724,1.2040329276794188,0.6147294647207054,-0.2178065442731276,1.2750870318396457,3.0288429380240642,0.9393339756810346,2.859646001747514,-0.9075821038359161,-0.4117219527273596,2.7851131576794694,3.1124417344546185,0.4768001963238504,2.522566203196633,-3.3679521221725057,-0.9217569464402185,2.3821627982229505,0.6601937829332897,0.36551526685782665,2.536521339722063,-3.9079132917472315,-1.1173885597922673,2.285871813266483,0.3608185517351713,0.3649958628657636,2.3137994601094114,-3.8046970408812566,-1.1283458123007897,2.1202047429004534,0.1035298840082207,0.3868405107605305,2.2933986467263794,-3.3587136082398104,-1.0494275335513261,2.1340972613836344,0.4759175714913446,0.5074392405915487,4.061117561935759,1.6228100878028016,-0.1519828564106759,4.0319853321760455,3.2070459232758863,0.5017818995490777,6.23073282654947,1.634297331457929,-0.08070289295355189,6.229683883853304,4.045814327731975,0.5680024699741059,8.103962057085937,3.9426335483581405,-0.031542662432287455,8.10136684689563,6.1869277054794765,0.6361138881026444,8.37560925907292,4.096201763295113,-0.014257549093630984,8.3740933957149,6.361289634868043,0.38660198307358307,8.64025192722408,2.7015126419674083,-0.09207114423070659,8.651389251848318,5.0058922491894045
0.0,0.0,0.0,0.0883301680598826,-0.21236948006711806,-0.003367507649058269,0.13526820570155382,-0.2153125134858056,-0.00455806629776151,0.18834289684714103,-0.215263193968223,-0.0035038616094336633,0.0003307308826126579,-0.21069714951320548,0.23116891971036388,-0.02246685347642763,-0.2120487218810754,0.2307647535166448,-0.04259102986768226,-0.21249966908779563,0.22953974373433605,0.3385502020105682,-0.07154539444553439,0.49120027386838,0.01854957826372814,-0.09218615651911548,1.6441679307815076,0.08390337871333357,0.23162838903960756,0.2037064705393851,-0.024957489114348388,0.22475103616317363,0.515728937030218,0.7856214748784147,1.2103914410328958,0.5092376181719213,-0.2143785251215853,1.2860425039954249,3.019002021374934,0.9418479370479875,2.8871440699263724,-1.1435752806226154,-0.4151833036026094,2.7967381304058816,2.9454673459463163,0.4750883852898736,2.4160995224347595,-3.588295535604521,-0.9298729043284767,2.2416788726428627,0.4119316605555191,0.36849150090533955,2.3971905644509994,-4.124118730936284,-1.1196092588690818,2.1341387524845614,0.11028714475894905,0.3715032552694822,2.1677383991247234,-3.976370511425265,-1.1276187847888455,1.963085247698211,-0.11641817728843468,0.3912368645987041,2.1695222425584646,-3.5649402055245836,-1.0497813440946586,1.9854425828341242,0.23626224783130115,0.4922838526811504,4.081009664812228,1.610693486813738,-0.14947639716572336,4.053447307353794,3.2248340815273386,0.5030612552034811,6.297443290714259,1.7075683519556821,-0.07930542162929202,6.281671199106157,4.200659177111102,0.5627186513722975,8.200587011052287,3.9096577950766793,-0.033789309196748246,8.166565247364579,6.2185075841450805,0.6328977863877406,8.486778017565726,4.058280801398643,-0.016496653344352862,8.448930364830252,6.381499523667747,0.3667228884990874,8.723255675642939,2.6791463480529125,-0.10767447957936253,8.710610296392169,5.052312414484127
