x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
0.0,0.0,0.0,-0.03030414233142227,-0.24138727594873344,0.041029057387422734,-0.0658917026343696,-0.2637611161138132,0.04108645516057733,-0.1070393193565051,-0.28704673401966013,0.04028100444221126,0.016684873993068984,-0.21225978796698028,-0.12530639589972892,0.019565113068908378,-0.2122113291912842,-0.12484721371449219,0.021232471331694203,-0.2138495180939423,-0.1262101755901385,-0.2694373794999619,-0.26829459924592497,-0.5319164551888057,-0.04791396732467097,-0.16578123544472453,-1.2482213747425333,-0.12857665754888925,0.15822919401294178,-0.23048546283776472,-0.06235656437630733,0.17274847825330109,-0.43799723173362914,-1.0623989069958475,0.332588573702975,-0.7554026830165634,-0.0623989069958476,0.9573934447979269,-3.478016182408241,-1.2302455213270365,1.9664707614802603,-1.1012115634871122,-0.010691981907469145,2.849315319842034,-4.536889419426229,-1.4542078683878472,3.7569566571536916,-1.6246893698383171,-0.0561576048756115,5.002772500632787,-4.271500288400286,-1.5397860662671405,4.12074468435459,-1.721989416227009,-0.05512632685303065,5.355974872948618,-4.452260284316576,-1.4880692612342026,4.185757542396724,-1.7032332824280951,-0.09577900540009542,5.397026513066462,-4.2880947138532814,-1.4425627070671714,4.095708904841079,-1.6706826288932863,-0.12247743844088829,5.254856933698044,-4.2092973336382,-2.0451344095886275,2.3638807104903368,-4.184809538192573,-1.287985328752803,2.841179891207696,-6.394133218349598,-1.8951380322349658,3.8454884879826943,-1.8339548288934744,-0.26633695880251307,4.446996449806588,-4.6290011423097805,-1.8916965182134426,5.998301120009335,-2.509504036192589,-0.8303001903535985,6.673227420327657,-4.988812697657701,-1.8819069045757317,6.097273699869867,-2.688004053600111,-1.0360688547450552,7.197246506498651,-5.085236663486265,-1.4876020809986084,6.446622893807533,-3.0513608917920245,-0.39873574347523755,6.950948898103897,-5.543917529750395
0.0,0.0,0.0,-0.0335918232723402,-0.2414319767921261,0.013984411894784976,-0.06880280053671957,-0.26388321477028254,0.013697218203488678,-0.10909518526569867,-0.28732440424878003,0.013045058956695128,0.015625585631507538,-0.21179152642744167,-0.1547870924941718,0.0199114712562686,-0.21120683193031642,-0.15487282894687526,0.023276275645974977,-0.2121246336289289,-0.15639640787688433,-0.2706339062839666,-0.26888310232903306,-0.5940275893345727,-0.045249169808774914,-0.16503423836045666,-1.3192860636567394,-0.11230257190617902,0.15661473130289424,-0.23233079465979026,-0.048123917752974074,0.1789474374639251,-0.44302086534785573,-1.01698237670817,0.32160961522604437,-0.7241759930436347,-0.01698237670816998,0.911147519171233,-3.535206292212319,-1.2207994760237775,1.7663794105080095,-1.0685633943764383,-0.01757175625735553,2.660538462403394,-4.473054801522455,-1.47532476780882,3.1010383012376033,-1.3788358863743695,-0.06118209485543803,4.970504317743979,-4.0823905056482985,-1.591083034114675,3.31975620863099,-1.3610174621260391,-0.05979063439352938,5.299084821930541,-4.2127012464112505,-1.5415550062592296,3.377903326761767,-1.3633456987474044,-0.09692623104427936,5.326605754743147,-4.010420844171421,-1.4836027862941612,3.3125252992811256,-1.4138981132358344,-0.12275773408394114,5.1886965622962,-3.997827658485941,-2.0389187274648997,2.3686644040988583,-4.137616142440574,-1.3149291994932648,2.762383998110987,-6.338932243840094,-1.7100397854620961,3.802394342705936,-2.0006540332676175,-0.2754538878436017,4.317883124817283,-4.716500238000645,-1.8866404803490175,5.976486192214568,-3.1796162286455325,-0.8153930196472343,6.5886913150378925,-5.56470039326327,-1.9405715201307316,6.088350243247903,-3.389637156773086,-1.028944251628524,7.093431650712502,-5.69674448616223,-1.5095495416145064,6.502846169126632,-3.6940677402307296,-0.3824286185468093,6.905659449187799,-6.044968886569268
0.0,0.0,0.0,-0.03880946944028164,-0.23542368321547535,0.010083029096701486,-0.07735453267127004,-0.257089738173138,0.009775171517349577,-0.12086784404471239,-0.2792920015272694,0.00931384739693936,0.015198734548184333,-0.20448861897678494,-0.169931836818842,0.019696413597875134,-0.20269093410276157,-0.1702651180721644,0.023659733245567728,-0.20237984078308613,-0.17194492954868817,-0.27284317106249695,-0.25732502271951957,-0.5534946457742618,-0.037841520834931947,-0.15352940687030875,-1.3304871915530536,-0.1093994558409273,0.15341892945069147,-0.21044284342067676,-0.040856306319215954,0.18267972919626985,-0.43691878014438795,-1.0020070834978168,0.3308673910410671,-0.5671674976355984,-0.0020070834978167997,0.8824534122730706,-3.531274585848351,-1.2045477867998435,1.7557187087732014,-0.8837541798831251,-0.017214138521118753,2.621518690098357,-4.414345100025979,-1.50102480518532,3.071202465819026,-1.2033923963800386,-0.06029201169673902,4.916169826444134,-4.028588054663673,-1.6321111171717042,3.2759406990493396,-1.2091097184073871,-0.053008822477116385,5.237681305464056,-4.173467980962753,-1.5853768574305078,3.327250295607991,-1.2145702613276335,-0.08450366979177548,5.2639712333440265,-3.9394488979530706,-1.5197361669789926,3.266033786675961,-1.2422656561295553,-0.11402748900079414,5.1286636669813035,-3.9342004115861693,-2.04099682989898,2.3318552163369755,-3.844404110684507,-1.3250315022432926,2.706740694241954,-6.115010229561909,-1.725088728622157,3.781578745438762,-1.58596738003955,-0.2697507278104485,4.14972833648741,-4.300641011714305,-1.8607915175529668,5.909248115643511,-2.7451057116363695,-0.7942670077445133,6.419147169790389,-4.986366159394071,-1.937406452436004,6.018595799639261,-2.8795798437414772,-1.0050172464959244,6.939777787844525,-5.077708528440771,-1.4965853694614526,6.444704895860009,-2.986056732697341,-0.3444112755380805,6.80206375517834,-5.251599149092745
0.0,0.0,0.0,-0.042685152082162905,-0.23637435752192668,-0.012213931849733259,-0.0812500870566495,-0.2581315553657076,-0.012715842453001017,-0.12442368498029037,-0.2804120217107676,-0.013312006388797318,0.011325257571606996,-0.20558462602784885,-0.2143292923571226,0.015822488009397475,-0.20424836449574468,-0.21470166266592997,0.019761627286107617,-0.2046081986470236,-0.2165556210737451,-0.2776053153307921,-0.259484996076647,-0.5619639051523607,-0.042358283382162444,-0.16033188316301183,-1.4382884430556653,-0.10315771879077153,0.1536101812171216,-0.1919847523180284,-0.03759268631283749,0.18228965952724757,-0.4474228910236469,-1.0004568732965915,0.3297496947213491,-0.40499867673892753,-0.00045687329659155806,0.8674858503925674,-3.5469922507974387,-1.210092535414645,1.6051932193316836,-0.5409686271050298,-0.022637514683554884,2.6495656453567467,-4.158097487196868,-1.4098297404086788,2.7570358023372967,-0.6333796087790247,-0.06682050543929946,4.937191529271928,-3.4722595727491794,-1.51853865547389,2.884934324463615,-0.5702851279384521,-0.057200165291558525,5.257768935401645,-3.586437270460634,-1.4298253759686503,2.96989604275294,-0.6253861832971952,-0.08634348143023628,5.271938507825812,-3.3906582411306685,-1.3757086411269541,2.938457216880168,-0.6815583836714226,-0.11590002646522145,5.141447322601763,-3.379399494839282,-2.0529434433574614,2.3627847913194073,-3.6054564786397805,-1.3937124205462978,2.6963728717551083,-5.921094406552232,-1.6812589087971326,3.7731266569782287,-1.4925890415411116,-0.2796983893359087,4.077519419436616,-4.214213739164349,-1.874117942027236,5.937884268050906,-2.3685254228631654,-0.7962372955329492,6.37699893674812,-4.762758670470486,-1.9617187536273604,6.119092103613664,-2.5625187461985264,-1.0140683545596791,6.910691949465356,-4.785735778861021,-1.4969625354610752,6.5714811702270906,-2.6472076869860754,-0.3424571797359978,6.821854236989093,-4.8902967964313735
0.0,0.0,0.0,-0.04799423412459523,-0.2365711036512573,0.010962212923686562,-0.08637589314949813,-0.2573253795914354,0.010701561220221006,-0.12912462769011573,-0.2786839778974776,0.010097238854356918,0.008069999359965567,-0.2093190868471069,-0.16886798315874615,0.013462057553009228,-0.20855893001084347,-0.16910359003661182,0.018266026137522064,-0.20926853340284046,-0.17084188645047108,-0.2833562292510577,-0.2624846136650134,-0.5485633082173927,-0.051132258013648506,-0.16772148669795106,-1.3299029652145924,-0.10326074353449276,0.15253087238548255,-0.2122219676513612,-0.03610072472304597,0.17752189798964257,-0.4383790617837296,-0.9976374381184101,0.3278516084807345,-0.5723865028796912,0.0023625618815899196,0.8587777939590026,-3.494207340545625,-1.2155251018721471,1.709222154096174,-0.7653313755082013,-0.019275239850584425,2.654294213624942,-4.249732275452268,-1.4025756284164157,2.8857594194052876,-0.8815495697391721,-0.06775460152291092,4.944284538901571,-3.6501265691278926,-1.4980418656725416,2.980970570474748,-0.9038575524526768,-0.05524703010109761,5.2572762175263685,-3.7585997669903635,-1.4178543634115506,3.007592292501301,-0.9165919186840892,-0.08328239339484467,5.275006098878826,-3.575665403912744,-1.3688458138501596,2.995756293440018,-0.9247829680344543,-0.11271006347471911,5.149922963971627,-3.5680603571021097,-2.047045777303266,2.374513828917869,-3.718823018420933,-1.3837066712922295,2.6864063179746713,-6.024995315690027,-1.7045693820513939,3.765648146172733,-1.532943453421726,-0.2585228932895636,4.020667546636711,-4.315368444169055,-1.8687117776538935,5.925342302472852,-2.7916636906611556,-0.7909721751987585,6.334027476956441,-5.199506095168482,-1.9496714953708814,6.106747539809678,-3.0073937890687685,-1.0131930575743437,6.877124520090124,-5.319345237819171,-1.4900585956160424,6.661247399280379,-3.1699590563480746,-0.3385633731484221,6.810320694353876,-5.501779458048525
0.0,0.0,0.0,-0.048019070878368486,-0.2406855287758653,0.030038208464045688,-0.086356317089486,-0.26080797374696807,0.02993397829418294,-0.12892021249983787,-0.2819768896234928,0.029430894007645397,0.008299500992271218,-0.2226347163364346,-0.15984229280431966,0.014012240791148682,-0.22648613692416306,-0.16020547704064142,0.019196881062721546,-0.23094070276149728,-0.16194172004795515,-0.28692759106937377,-0.28225854270472195,-0.5445424156569465,-0.05478615675105759,-0.1936911562785475,-1.306946500738413,-0.1065695581196692,0.14552014097477908,-0.19829071786329078,-0.03790920764688115,0.16011190151036464,-0.4381312873954687,-0.9963653781655861,0.3025162552740466,-0.5748733950870067,0.00363462183441393,0.8326123693880161,-3.4716982661658675,-1.2213265118933572,1.8159827932203139,-0.7594437166347645,-0.019885263429015084,2.6326664764273047,-4.305192886036122,-1.3503680946354353,3.251823333104799,-0.9184118657478353,-0.07392374242825722,4.910766466977103,-3.770416721484015,-1.4190015768866586,3.352919185948476,-0.8876690613355174,-0.056908746254662565,5.223776615752931,-3.8033062041503065,-1.3274142950056609,3.503169060409027,-0.9222730144847509,-0.08337950343820587,5.243815676588143,-3.634368902535063,-1.2877572632214813,3.481168619399597,-0.9642666550546537,-0.11281132393625005,5.118203961302349,-3.6737277202221352,-2.051656472183979,2.374308143294711,-3.734117522527614,-1.3908469234033327,2.6618296147097027,-6.061282012559504,-1.6591710505104036,3.6365392062942052,-1.2835931521241646,-0.24787138830880295,4.0063135688224865,-4.337772747192271,-1.8649269647618643,5.871329476662633,-2.835383502170767,-0.78993775837501,6.315879952786049,-5.499040908720313,-1.950101080102507,6.069701262435817,-3.071653261894747,-1.0188892862503265,6.858708824450452,-5.64390972694475,-1.4863166633004181,6.654627078349587,-3.1910995310105603,-0.33121753809265275,6.797422411061554,-5.819121337351831
0.0,0.0,0.0,-0.04701699335751253,-0.23998394022131747,-0.01611349651204576,-0.0848834323099778,-0.2602267633340619,-0.016407092235365597,-0.1262396778412101,-0.28168055303431644,-0.016954921479351976,0.013151606533569938,-0.22151519473639364,-0.19885645855021136,0.02080084022094699,-0.2258218827914007,-0.19937603962523479,0.027494267010954733,-0.230946378492122,-0.20129274735208147,-0.27965502039425183,-0.2851286819867447,-0.6588857625523749,-0.04543324355663897,-0.19555651671365434,-1.4340398308444073,-0.1084794520040455,0.14286580915722283,-0.2249999073830526,-0.03380981665549089,0.15686625001389254,-0.4540800543846715,-0.9877717844322026,0.29239494459654203,-0.6260650948953244,0.012228215567797457,0.8436788007216712,-3.577177239199938,-1.2124220628387465,1.7032307569768346,-0.7390285964086852,-0.022200282296455733,2.6724921182977748,-4.212736728917604,-1.343250910424593,2.8977800643873017,-0.8927245683124081,-0.0800599416883699,4.9003390706445025,-3.410986662233402,-1.4269131882828447,3.0395803155644634,-0.8552383219290999,-0.06643506255348629,5.218133749986108,-3.463379953617433,-1.3300622571120555,3.1302912062060764,-0.8853300312304346,-0.08103612431417151,5.238107520866598,-3.291491234732096,-1.2950951916985578,3.0991070800099285,-0.9337631377139914,-0.10901385179065606,5.110679567589996,-3.323832262372698,-2.04818535614921,2.3733643847085717,-3.687915734322729,-1.405230171637727,2.677350803359402,-6.019062998973804,-1.749506814754991,3.5971982447236126,-1.1603924087445217,-0.2274190620496501,4.027479911384105,-4.121999963416306,-1.8547794049546362,5.852382015270682,-2.68193812076509,-0.7805839683768695,6.3142469871707005,-5.27421889760826,-1.9483030722893797,6.187296011173308,-2.903246316624001,-1.013921253366626,6.861959533803334,-5.376781834297167,-1.508356827165662,6.617420229023187,-2.794701338129656,-0.32069173745688684,6.811554612509215,-5.2171952508807875
0.0,0.0,0.0,-0.04567450169602832,-0.24006058767821747,-0.03464266533841261,-0.0826652642084691,-0.26013002419982434,-0.03520012392090952,-0.1227410637348612,-0.2815884694190836,-0.035866569830267314,0.01560141989616986,-0.22265647101818278,-0.22608470216778112,0.024346377493143074,-0.22781226724249076,-0.2267117271291254,0.032046911855687796,-0.23390071671921248,-0.22867674544363406,-0.27479925461943944,-0.2892644236611023,-0.6499962434155423,-0.04048484983401462,-0.20028809756359992,-1.4746277503067877,-0.10905318303285295,0.1412754021632361,-0.21274650846344564,-0.03260622554162064,0.1537115518218507,-0.45352455739550895,-0.9846963242052968,0.28397552376526636,-0.5098719329343006,0.015303675794703124,0.8480786229938215,-3.5556351317633594,-1.2008585418701483,1.5804938656367133,-0.5441741867922201,-0.017040052610733443,2.6786473884317603,-4.053046508834466,-1.3375286497536887,2.5954766085370005,-0.6384194704236221,-0.08470402288455599,4.897451273389376,-3.276238351109862,-1.4303955915321949,2.6877717146813813,-0.5568575289836724,-0.07501296253525856,5.220273590654731,-3.3605652082771007,-1.3306870282819794,2.772140891395752,-0.6074870119570692,-0.08004956836380804,5.236207074065932,-3.177435194280345,-1.2856414066507313,2.763018420249567,-0.6797163917867151,-0.10642635656757632,5.1092660561521255,-3.1914864433678662,-2.0451216808721213,2.3738613143222334,-3.4429479170434845,-1.4126839914776548,2.6782856432617543,-5.771746334083723,-1.6353451002544275,3.5666288225565737,-1.152182250926856,-0.21441471022820555,3.9884700683698373,-4.047207918601772,-1.8521004872429174,5.857622202619963,-2.553768781762849,-0.7766195748659456,6.332565784286717,-5.034481184381513,-1.9507530328622298,6.2533816216757705,-2.7545091767329217,-1.0102703163971665,6.84368110029895,-5.142810210396556,-1.5127811988976976,6.619078162000617,-2.8051755298871077,-0.3154408606937901,6.836979539136653,-5.187141211401094
0.0,0.0,0.0,-0.04530121513957206,-0.24198697805374694,-0.028960469557266864,-0.08235687357837236,-0.26231363468347807,-0.02945486777408143,-0.12230071143065437,-0.2842273002784831,-0.03009497845969351,0.016613083583092884,-0.22416024461073356,-0.22192427979401005,0.025586737092808134,-0.22945384359698445,-0.22251271608972908,0.033381655870908994,-0.23578651680162527,-0.22445679043381347,-0.2745232222846039,-0.2931171574802636,-0.6479931249784691,-0.03920736141254505,-0.2019989143722772,-1.484454621040508,-0.1102852519429105,0.14044493977373135,-0.21699612581736316,-0.032630282309761435,0.15243665697422704,-0.46022142708836694,-0.9850842571876283,0.27174211593126096,-0.5330995416341956,0.014915742812371686,0.8607477610092055,-3.5715580899283355,-1.204670154455217,1.5500822600422892,-0.5737435441927762,-0.02019025486181523,2.7189187855494197,-4.076881424965527,-1.3191764126428145,2.615840947158979,-0.6677527599245089,-0.08579810862422291,4.913562711760253,-3.296118927444501,-1.407862700680519,2.7200463114261852,-0.5832390624869068,-0.07710191400078023,5.247147434017391,-3.3657554050946294,-1.2959587833893371,2.811263247963517,-0.638397982184905,-0.08052359657477937,5.256554035118102,-3.1740952093650754,-1.2501073058276608,2.7994600724558745,-0.7106029330569917,-0.10626954665266337,5.1292283384216315,-3.203852791301571,-2.0510487107938022,2.382892797521119,-3.4825948085394023,-1.41925620534937,2.687810802833805,-5.816176039283709,-1.6604638777393246,3.5811874495476395,-1.1346250534201463,-0.21143484418076539,4.014806342077012,-4.052404988952853,-1.8581389026221726,5.876965139804829,-2.4712303998108065,-0.7808130662651892,6.371544915286588,-4.948904095591104,-1.9553547237375388,6.284418169646557,-2.667789071657947,-1.0195534029215116,6.871385236766468,-5.055706476197659,-1.51728112637135,6.633984709967012,-2.8365288822596697,-0.31609829493134756,6.864524181286795,-5.164431865687553
0.0,0.0,0.0,-0.04535943023264504,-0.24289051932231764,-0.01540582098364086,-0.08249538521325173,-0.2634814362262628,-0.0157920991861534,-0.12257770404083432,-0.2858257852610811,-0.016387163793167875,0.016875733321375992,-0.2247303058837597,-0.21406538424171767,0.026016560918921745,-0.23016856115806858,-0.21466792218759576,0.03401396767033608,-0.2366993251575006,-0.21662173321674924,-0.27541215463832774,-0.2968606371768715,-0.6099188021732469,-0.03864089859426496,-0.2036564244557541,-1.4744456183814243,-0.11072872527259003,0.13889246986376103,-0.21302565597231876,-0.03300133025431772,0.1507946961714085,-0.46374823442369345,-0.9857642236321922,0.26685938539261184,-0.5259936738186519,0.014235776367807845,0.8681642303581971,-3.5602567138608014,-1.2075888019490468,1.56257753589071,-0.5897982385340298,-0.024116464512850405,2.758171628963672,-4.088598884417341,-1.267725358533432,2.657114338347944,-0.6381787660022868,-0.08553236329394884,4.93006122532864,-3.2475570355880397,-1.3451753058463929,2.7600110044914765,-0.5324244819107833,-0.07668486424679954,5.27100802262927,-3.2903553292379435,-1.2223939533215256,2.853990109036014,-0.5852586522580694,-0.0813444910282567,5.276069341374646,-3.0937775579370594,-1.1785310591963172,2.8441327750749203,-0.6774894625922023,-0.1061176751937463,5.143584792502747,-3.1483756697979954,-2.0575026717186438,2.3919985763289464,-3.5375365960062477,-1.4205037590894485,2.7033864500893063,-5.871506447623105,-1.6807959479556682,3.577922168912405,-1.135654879342944,-0.2123147546129184,4.037043939495849,-4.0735697664207935,-1.861917453235582,5.893299871458572,-2.673597487837141,-0.789734808570425,6.408748197056999,-5.147599172374429,-1.9603301160609525,6.314766290010388,-2.8946216014991517,-1.0305547459438453,6.92308299516475,-5.275211542198208,-1.5090324641840236,6.642558142576359,-2.93736781531885,-0.31721988057604494,6.883904950339663,-5.318258207594407
